step,actor_loss
63093,-42.923954010009766
63094,-42.90042495727539
63095,-42.891788482666016
63096,-42.910240173339844
63097,-42.99822998046875
63098,-43.073246002197266
63099,-43.28386306762695
63100,-43.10655975341797
63101,-43.07400894165039
63102,-43.09021759033203
63103,-43.04791259765625
63104,-43.201820373535156
63105,-43.07068634033203
63106,-43.08872985839844
63107,-42.87553787231445
63108,-42.92198944091797
63109,-42.78504180908203
63110,-42.919742584228516
63111,-42.88755798339844
63112,-42.96088409423828
63113,-42.633094787597656
63114,-42.74187088012695
63115,-42.62281036376953
63116,-42.73771667480469
63117,-42.81462097167969
63118,-42.58160400390625
63119,-42.82487487792969
63120,-42.8126220703125
63121,-42.79236602783203
63122,-42.98472213745117
63123,-43.165496826171875
63124,-43.14296340942383
63125,-43.36593246459961
63126,-43.24260711669922
63127,-43.12470245361328
63128,-43.2276725769043
63129,-42.90973663330078
63130,-42.980770111083984
63131,-42.83359909057617
63132,-42.6776123046875
63133,-42.76902770996094
63134,-42.717681884765625
63135,-42.71503829956055
63136,-42.625328063964844
63137,-42.58980941772461
63138,-42.63971710205078
63139,-42.56757736206055
63140,-42.56917190551758
63141,-42.76020050048828
63142,-42.771453857421875
63143,-42.77851486206055
63144,-42.8623161315918
63145,-42.74909591674805
63146,-42.80838394165039
63147,-42.54685974121094
63148,-42.63130569458008
63149,-42.51435470581055
63150,-42.736820220947266
63151,-42.69344711303711
63152,-42.72919464111328
63153,-42.92284393310547
63154,-42.99783706665039
63155,-42.92120361328125
63156,-42.97050094604492
63157,-42.96476745605469
63158,-42.97787857055664
63159,-43.106597900390625
63160,-43.29049301147461
63161,-43.107208251953125
63162,-43.12342071533203
63163,-43.149044036865234
63164,-43.114715576171875
63165,-43.05262756347656
63166,-43.00368881225586
63167,-42.772579193115234
63168,-42.76278305053711
63169,-42.70085906982422
63170,-42.69824981689453
63171,-42.58207321166992
63172,-42.65617370605469
63173,-42.66072082519531
63174,-42.654075622558594
63175,-42.79983139038086
63176,-42.801544189453125
63177,-42.89523696899414
63178,-42.96058654785156
63179,-43.128082275390625
63180,-43.04048538208008
63181,-43.26806640625
63182,-43.223838806152344
63183,-43.27937698364258
63184,-43.203041076660156
63185,-43.08422088623047
63186,-43.09363555908203
63187,-43.005008697509766
63188,-42.77589416503906
63189,-42.71533203125
63190,-42.52153396606445
63191,-42.47826385498047
63192,-42.3615608215332
63193,-42.24604797363281
63194,-42.19178771972656
63195,-42.316009521484375
63196,-42.2706298828125
63197,-42.27227783203125
63198,-42.28134536743164
63199,-42.311580657958984
63200,-42.4154052734375
63201,-42.51496887207031
63202,-42.71339797973633
63203,-42.600807189941406
63204,-42.842140197753906
63205,-43.0996208190918
63206,-43.0638427734375
63207,-43.06052017211914
63208,-43.22824478149414
63209,-43.299720764160156
63210,-43.298683166503906
63211,-43.34230422973633
63212,-43.52518844604492
63213,-43.44527053833008
63214,-43.43346405029297
63215,-43.355377197265625
63216,-43.20029067993164
63217,-42.97306823730469
63218,-42.92653274536133
63219,-42.78450393676758
63220,-42.75095748901367
63221,-42.79018020629883
63222,-42.5715217590332
63223,-42.590885162353516
63224,-42.585205078125
63225,-42.524818420410156
63226,-42.51811599731445
63227,-42.53684997558594
63228,-42.628326416015625
63229,-42.58643341064453
63230,-42.69413375854492
63231,-42.740257263183594
63232,-42.72084045410156
63233,-42.93778610229492
63234,-42.94261932373047
63235,-43.19673538208008
63236,-43.2802619934082
63237,-43.13987731933594
63238,-43.17536544799805
63239,-43.15748977661133
63240,-43.080196380615234
63241,-42.957275390625
63242,-42.84197235107422
63243,-42.606468200683594
63244,-42.56519317626953
63245,-42.42655944824219
63246,-42.4344367980957
63247,-42.33009719848633
63248,-42.371742248535156
63249,-42.18730545043945
63250,-42.087486267089844
63251,-42.22774124145508
63252,-42.390586853027344
63253,-42.529075622558594
63254,-42.51559829711914
63255,-42.63884735107422
63256,-42.65131378173828
63257,-42.767730712890625
63258,-42.72977066040039
63259,-42.94147872924805
63260,-42.86958694458008
63261,-42.904319763183594
63262,-42.82595443725586
63263,-43.044376373291016
63264,-43.04293441772461
63265,-42.94392013549805
63266,-43.105010986328125
63267,-43.032039642333984
63268,-42.9527702331543
63269,-43.145362854003906
63270,-42.786231994628906
63271,-42.99702453613281
63272,-42.78577423095703
63273,-42.9961051940918
63274,-42.939361572265625
63275,-43.041866302490234
63276,-43.106510162353516
63277,-43.034156799316406
63278,-42.99549102783203
63279,-42.639244079589844
63280,-42.97779846191406
63281,-42.9863395690918
63282,-43.098793029785156
63283,-42.71788787841797
63284,-43.015357971191406
63285,-43.009368896484375
63286,-42.815181732177734
63287,-42.870513916015625
63288,-42.84812927246094
63289,-42.833866119384766
63290,-42.96921920776367
63291,-42.91306686401367
63292,-42.825584411621094
63293,-42.83251953125
63294,-42.76057815551758
63295,-42.826961517333984
63296,-42.773311614990234
63297,-42.77834701538086
63298,-42.85589599609375
63299,-42.62652587890625
63300,-42.594688415527344
63301,-42.61304473876953
63302,-42.809696197509766
63303,-42.80370330810547
63304,-42.72343444824219
63305,-42.65715789794922
63306,-42.97891616821289
63307,-42.88156509399414
63308,-42.95896911621094
63309,-42.913177490234375
63310,-42.981483459472656
63311,-42.89864730834961
63312,-43.11219024658203
63313,-42.85961151123047
63314,-42.97151565551758
63315,-42.91843795776367
63316,-42.846824645996094
63317,-43.02192687988281
63318,-43.06919479370117
63319,-43.19086456298828
63320,-43.219871520996094
63321,-43.152286529541016
63322,-43.22998809814453
63323,-43.190330505371094
63324,-43.19038772583008
63325,-43.155426025390625
63326,-43.097625732421875
63327,-43.14000701904297
63328,-43.15191650390625
63329,-43.23008346557617
63330,-42.97576904296875
63331,-42.978885650634766
63332,-43.122886657714844
63333,-42.8182258605957
63334,-42.9715576171875
63335,-42.843753814697266
63336,-42.80828857421875
63337,-42.832027435302734
63338,-42.839786529541016
63339,-42.84953308105469
63340,-42.95820617675781
63341,-43.02629852294922
63342,-43.054931640625
63343,-43.0143928527832
63344,-43.24489212036133
63345,-43.23792266845703
63346,-43.38450241088867
63347,-43.46481704711914
63348,-43.43900680541992
63349,-43.38190841674805
63350,-43.30928039550781
63351,-43.43869400024414
63352,-43.26905822753906
63353,-43.11763000488281
63354,-42.99470901489258
63355,-42.94086456298828
63356,-42.958351135253906
63357,-43.08903503417969
63358,-43.1899299621582
63359,-43.11924362182617
63360,-42.8781852722168
63361,-43.01778793334961
63362,-43.00247573852539
63363,-42.82495880126953
63364,-42.74551773071289
63365,-42.77107620239258
63366,-42.57015609741211
63367,-42.48799514770508
63368,-42.41593551635742
63369,-42.31158447265625
63370,-42.44883728027344
63371,-42.707767486572266
63372,-42.7247314453125
63373,-42.836795806884766
63374,-42.89707946777344
63375,-43.06600570678711
63376,-43.19121551513672
63377,-43.23879623413086
63378,-43.30954360961914
63379,-43.23097229003906
63380,-43.22467803955078
63381,-43.25164794921875
63382,-43.18782043457031
63383,-43.20573806762695
63384,-43.07585144042969
63385,-43.032535552978516
63386,-42.86578369140625
63387,-42.59762954711914
63388,-42.561031341552734
63389,-42.552345275878906
63390,-42.59016799926758
63391,-42.65055847167969
63392,-42.526527404785156
63393,-42.56781768798828
63394,-42.789405822753906
63395,-43.040611267089844
63396,-42.83476257324219
63397,-43.179786682128906
63398,-43.18855667114258
63399,-43.236454010009766
63400,-43.32788848876953
63401,-43.297813415527344
63402,-43.304168701171875
63403,-43.05344009399414
63404,-43.23566818237305
63405,-42.921077728271484
63406,-42.85089874267578
63407,-42.559322357177734
63408,-42.58843994140625
63409,-42.63799285888672
63410,-42.54658126831055
63411,-42.55048370361328
63412,-42.66449737548828
63413,-42.78119659423828
63414,-42.75221633911133
63415,-42.86104965209961
63416,-42.937156677246094
63417,-43.038299560546875
63418,-42.87115478515625
63419,-42.944488525390625
63420,-42.993194580078125
63421,-43.148773193359375
63422,-43.06879806518555
63423,-43.25876235961914
63424,-43.15163040161133
63425,-43.217411041259766
63426,-43.4321403503418
63427,-43.43059539794922
63428,-43.2493896484375
63429,-43.23286819458008
63430,-43.13935470581055
63431,-42.994140625
63432,-43.09150314331055
63433,-42.789058685302734
63434,-42.83720016479492
63435,-42.696693420410156
63436,-42.720008850097656
63437,-42.4691047668457
63438,-42.42586135864258
63439,-42.494144439697266
63440,-42.50322341918945
63441,-42.56858825683594
63442,-42.57626724243164
63443,-42.61455154418945
63444,-42.72331619262695
63445,-43.0742301940918
63446,-42.89806365966797
63447,-43.155555725097656
63448,-43.116886138916016
63449,-43.228965759277344
63450,-43.217533111572266
63451,-43.0114631652832
63452,-43.109771728515625
63453,-43.13239288330078
63454,-43.168033599853516
63455,-43.01366424560547
63456,-42.866127014160156
63457,-43.0666389465332
63458,-42.80445098876953
63459,-42.51597213745117
63460,-42.67430877685547
63461,-42.4893684387207
63462,-42.68063735961914
63463,-42.589927673339844
63464,-42.85277557373047
63465,-42.82355499267578
63466,-42.86341094970703
63467,-43.01007843017578
63468,-43.18423080444336
63469,-43.20384979248047
63470,-43.2268180847168
63471,-43.36857604980469
63472,-43.31578063964844
63473,-43.3815803527832
63474,-43.46824645996094
63475,-43.25886917114258
63476,-43.18265151977539
63477,-43.31695556640625
63478,-43.05623245239258
63479,-42.83119201660156
63480,-42.75954055786133
63481,-42.588653564453125
63482,-42.67068862915039
63483,-42.482757568359375
63484,-42.504207611083984
63485,-42.684165954589844
63486,-42.591514587402344
63487,-42.59891891479492
63488,-42.802711486816406
63489,-42.816104888916016
63490,-43.04302978515625
63491,-43.15015411376953
63492,-43.28950500488281
63493,-43.42153549194336
63494,-43.47837829589844
63495,-43.679534912109375
63496,-43.49909973144531
63497,-43.64278793334961
63498,-43.62514114379883
63499,-43.551124572753906
63500,-43.40208053588867
63501,-43.225067138671875
63502,-43.30171203613281
63503,-42.98286437988281
63504,-42.965145111083984
63505,-42.76707458496094
63506,-42.696903228759766
63507,-42.58160400390625
63508,-42.52814865112305
63509,-42.36082458496094
63510,-42.513999938964844
63511,-42.5578498840332
63512,-42.48368453979492
63513,-42.860076904296875
63514,-42.909881591796875
63515,-43.00422286987305
63516,-43.14225387573242
63517,-43.57461166381836
63518,-43.42991256713867
63519,-43.44654846191406
63520,-43.58185577392578
63521,-43.46099090576172
63522,-43.195377349853516
63523,-43.17570495605469
63524,-42.79817199707031
63525,-42.5324821472168
63526,-42.56998062133789
63527,-42.36960220336914
63528,-42.29632568359375
63529,-42.257080078125
63530,-42.355262756347656
63531,-42.45437240600586
63532,-42.54061508178711
63533,-42.558563232421875
63534,-42.75543975830078
63535,-42.827239990234375
63536,-43.139625549316406
63537,-43.36591339111328
63538,-43.3717041015625
63539,-43.495323181152344
63540,-43.67662811279297
63541,-43.5927619934082
63542,-43.52676010131836
63543,-43.432804107666016
63544,-43.42031478881836
63545,-43.33989715576172
63546,-43.18526840209961
63547,-43.2618408203125
63548,-42.96925354003906
63549,-43.09134292602539
63550,-43.078880310058594
63551,-43.056766510009766
63552,-42.933589935302734
63553,-43.14466094970703
63554,-42.95909881591797
63555,-43.05732345581055
63556,-43.066253662109375
63557,-43.054100036621094
63558,-43.01626968383789
63559,-43.05121612548828
63560,-43.0399169921875
63561,-42.98045349121094
63562,-43.19835662841797
63563,-43.034759521484375
63564,-42.975563049316406
63565,-43.19118881225586
63566,-43.126258850097656
63567,-43.09715270996094
63568,-43.022308349609375
63569,-43.149715423583984
63570,-43.11057662963867
63571,-43.03863525390625
63572,-43.1637077331543
63573,-43.22471618652344
63574,-43.0450439453125
63575,-42.99871826171875
63576,-42.972938537597656
63577,-43.04019546508789
63578,-43.07441329956055
63579,-43.09638214111328
63580,-43.117332458496094
63581,-42.99721145629883
63582,-43.124183654785156
63583,-43.087684631347656
63584,-43.17736053466797
63585,-43.21527862548828
63586,-43.138206481933594
63587,-43.06354904174805
63588,-43.040443420410156
63589,-42.993648529052734
63590,-42.99925231933594
63591,-42.71656799316406
63592,-42.729576110839844
63593,-42.67448806762695
63594,-42.64502716064453
63595,-42.65842056274414
63596,-42.772010803222656
63597,-42.51453399658203
63598,-42.64876174926758
63599,-42.69647979736328
63600,-42.50004577636719
63601,-42.672332763671875
63602,-42.721256256103516
63603,-42.84159851074219
63604,-42.822044372558594
63605,-42.73454666137695
63606,-42.78789520263672
63607,-42.725006103515625
63608,-42.776084899902344
63609,-42.60368728637695
63610,-42.645225524902344
63611,-42.7398567199707
63612,-42.54671859741211
63613,-42.64540100097656
63614,-42.510562896728516
63615,-42.5815315246582
63616,-42.58906936645508
63617,-42.69293975830078
63618,-42.658843994140625
63619,-42.731143951416016
63620,-42.695343017578125
63621,-42.800472259521484
63622,-42.97181701660156
63623,-42.868350982666016
63624,-42.86703872680664
63625,-42.85328674316406
63626,-42.7484016418457
63627,-42.80856704711914
63628,-42.71237564086914
63629,-42.624332427978516
63630,-42.52058792114258
63631,-42.646949768066406
63632,-42.58076477050781
63633,-42.62339782714844
63634,-42.70182800292969
63635,-42.62220764160156
63636,-42.74907302856445
63637,-42.77378463745117
63638,-42.97058868408203
63639,-43.0102424621582
63640,-42.99042892456055
63641,-42.827178955078125
63642,-42.92926788330078
63643,-42.80141830444336
63644,-43.021488189697266
63645,-43.17109680175781
63646,-43.09672927856445
63647,-43.05274200439453
63648,-42.97219467163086
63649,-43.10382843017578
63650,-42.85691833496094
63651,-42.92619705200195
63652,-42.917476654052734
63653,-42.69681930541992
63654,-42.7635498046875
63655,-42.74172592163086
63656,-42.81333923339844
63657,-42.79578399658203
63658,-42.80789566040039
63659,-42.84443664550781
63660,-42.936363220214844
63661,-43.06128692626953
63662,-43.01563262939453
63663,-43.18540573120117
63664,-43.37431716918945
63665,-43.250736236572266
63666,-43.36688995361328
63667,-43.29764175415039
63668,-43.266685485839844
63669,-43.28657913208008
63670,-43.167572021484375
63671,-43.26605987548828
63672,-43.23030471801758
63673,-43.193450927734375
63674,-43.05662536621094
63675,-43.154457092285156
63676,-43.22368621826172
63677,-43.08113098144531
63678,-43.159523010253906
63679,-43.13351058959961
63680,-42.85822677612305
63681,-43.004024505615234
63682,-42.75825881958008
63683,-42.64145278930664
63684,-42.54933547973633
63685,-42.64994812011719
63686,-42.73605728149414
63687,-42.81718063354492
63688,-43.03822326660156
63689,-42.921958923339844
63690,-42.983848571777344
63691,-43.145198822021484
63692,-43.28534698486328
63693,-42.95356369018555
63694,-43.101173400878906
63695,-43.11225891113281
63696,-42.999481201171875
63697,-43.25750732421875
63698,-43.09341049194336
63699,-43.033634185791016
63700,-42.94682693481445
63701,-42.89763641357422
63702,-42.909645080566406
63703,-42.927120208740234
63704,-43.16259765625
63705,-43.15337371826172
63706,-43.13166046142578
63707,-43.119659423828125
63708,-43.23194885253906
63709,-43.51263427734375
63710,-43.489097595214844
63711,-43.30516052246094
63712,-43.51881790161133
63713,-43.488670349121094
63714,-43.35171127319336
63715,-43.138240814208984
63716,-43.08421325683594
63717,-43.04771423339844
63718,-42.83788299560547
63719,-42.710845947265625
63720,-42.574581146240234
63721,-42.224063873291016
63722,-42.448081970214844
63723,-42.350460052490234
63724,-42.35235595703125
63725,-42.60562515258789
63726,-42.591529846191406
63727,-42.72751235961914
63728,-42.731590270996094
63729,-43.01051330566406
63730,-43.06806564331055
63731,-43.18384552001953
63732,-43.29932403564453
63733,-43.05175018310547
63734,-43.416507720947266
63735,-43.100460052490234
63736,-43.146331787109375
63737,-43.0621452331543
63738,-42.871639251708984
63739,-42.739646911621094
63740,-42.65611267089844
63741,-42.62640380859375
63742,-42.601722717285156
63743,-42.640506744384766
63744,-42.70779037475586
63745,-42.54814910888672
63746,-42.699546813964844
63747,-42.75787353515625
63748,-42.83549118041992
63749,-42.805850982666016
63750,-42.81078338623047
63751,-42.82726287841797
63752,-42.859188079833984
63753,-42.838172912597656
63754,-43.0093994140625
63755,-42.9645881652832
63756,-42.898651123046875
63757,-43.15004348754883
63758,-43.286251068115234
63759,-43.130218505859375
63760,-43.18178939819336
63761,-43.083251953125
63762,-42.84477615356445
63763,-42.841644287109375
63764,-42.73402404785156
63765,-42.90705871582031
63766,-42.99170684814453
63767,-42.704689025878906
63768,-42.6673698425293
63769,-42.56627655029297
63770,-42.6353759765625
63771,-42.57647705078125
63772,-42.76308059692383
63773,-42.65996551513672
63774,-42.91558837890625
63775,-42.76397705078125
63776,-42.81634521484375
63777,-42.70201873779297
63778,-42.80765151977539
63779,-42.82030487060547
63780,-42.687583923339844
63781,-42.644264221191406
63782,-42.68003463745117
63783,-42.953182220458984
63784,-42.89194107055664
63785,-42.7659912109375
63786,-42.82316589355469
63787,-42.797401428222656
63788,-42.88023376464844
63789,-42.667022705078125
63790,-42.68427658081055
63791,-42.61324691772461
63792,-42.32777404785156
63793,-42.615623474121094
63794,-42.647300720214844
63795,-42.58750915527344
63796,-42.56635284423828
63797,-42.49113845825195
63798,-42.73099136352539
63799,-42.72461700439453
63800,-42.91967010498047
63801,-42.96510314941406
63802,-43.104984283447266
63803,-43.20136260986328
63804,-43.337158203125
63805,-43.19162368774414
63806,-43.19002151489258
63807,-43.18863296508789
63808,-43.14097213745117
63809,-42.93001174926758
63810,-42.89893341064453
63811,-42.902488708496094
63812,-42.70498275756836
63813,-42.76332473754883
63814,-42.77436447143555
63815,-42.91069412231445
63816,-42.881614685058594
63817,-42.97505569458008
63818,-43.0369758605957
63819,-43.08598709106445
63820,-43.014827728271484
63821,-43.111671447753906
63822,-43.048805236816406
63823,-43.16257095336914
63824,-43.0362663269043
63825,-42.864410400390625
63826,-42.87236785888672
63827,-42.81353759765625
63828,-42.72154998779297
63829,-42.81596374511719
63830,-42.82174301147461
63831,-42.9234733581543
63832,-42.8524055480957
63833,-42.8682975769043
63834,-42.89652633666992
63835,-42.87078857421875
63836,-42.843082427978516
63837,-42.82206726074219
63838,-42.78281784057617
63839,-42.700103759765625
63840,-42.70515823364258
63841,-42.79487228393555
63842,-42.77091979980469
63843,-42.783905029296875
63844,-42.70692443847656
63845,-42.828182220458984
63846,-42.74362564086914
63847,-42.77503967285156
63848,-42.88090133666992
63849,-42.856075286865234
63850,-42.85275650024414
63851,-42.76985549926758
63852,-42.812496185302734
63853,-43.21748352050781
63854,-42.95745086669922
63855,-43.1155891418457
63856,-43.238563537597656
63857,-43.27791976928711
63858,-43.303565979003906
63859,-43.27228927612305
63860,-43.25326156616211
63861,-43.081512451171875
63862,-43.05169677734375
63863,-42.907135009765625
63864,-42.732357025146484
63865,-42.71351623535156
63866,-42.62217712402344
63867,-42.60407638549805
63868,-42.46766662597656
63869,-42.361541748046875
63870,-42.38357925415039
63871,-42.35870361328125
63872,-42.537750244140625
63873,-42.71437072753906
63874,-42.735595703125
63875,-42.76369857788086
63876,-42.76598358154297
63877,-42.91920471191406
63878,-43.041465759277344
63879,-43.079917907714844
63880,-43.14253616333008
63881,-43.3524055480957
63882,-43.272010803222656
63883,-43.21791076660156
63884,-43.251182556152344
63885,-43.300506591796875
63886,-43.35889434814453
63887,-43.47673797607422
63888,-43.39641571044922
63889,-43.322731018066406
63890,-43.30345153808594
63891,-43.225589752197266
63892,-43.005924224853516
63893,-43.15622329711914
63894,-43.09880065917969
63895,-43.037696838378906
63896,-42.91432571411133
63897,-43.06174087524414
63898,-42.8712158203125
63899,-43.01581573486328
63900,-43.01407241821289
63901,-43.039695739746094
63902,-42.9434700012207
63903,-42.93582534790039
63904,-43.108036041259766
63905,-42.81642150878906
63906,-42.87244415283203
63907,-43.033756256103516
63908,-42.86199951171875
63909,-42.7371826171875
63910,-42.678749084472656
63911,-42.573734283447266
63912,-42.87124252319336
63913,-42.97163009643555
63914,-42.88355255126953
63915,-43.03761291503906
63916,-42.952178955078125
63917,-42.98675537109375
63918,-42.88935089111328
63919,-42.934024810791016
63920,-42.88517761230469
63921,-42.99768829345703
63922,-42.93308639526367
63923,-42.9365119934082
63924,-42.79296875
63925,-42.899993896484375
63926,-42.95725631713867
63927,-43.05607223510742
63928,-42.95425033569336
63929,-43.18300247192383
63930,-43.19374084472656
63931,-42.94064712524414
63932,-43.039459228515625
63933,-42.75053787231445
63934,-42.71934127807617
63935,-42.660953521728516
63936,-42.54002380371094
63937,-42.45491027832031
63938,-42.49812316894531
63939,-42.64321517944336
63940,-42.862247467041016
63941,-42.77861022949219
63942,-42.97789001464844
63943,-43.04365158081055
63944,-43.061767578125
63945,-43.179542541503906
63946,-43.229068756103516
63947,-43.401092529296875
63948,-43.48516082763672
63949,-43.52473068237305
63950,-43.55593490600586
63951,-43.456974029541016
63952,-43.38915252685547
63953,-43.40532684326172
63954,-43.23434829711914
63955,-43.02306365966797
63956,-42.97407531738281
63957,-42.83147048950195
63958,-42.66887664794922
63959,-42.44171142578125
63960,-42.46526336669922
63961,-42.21433639526367
63962,-42.361454010009766
63963,-42.33547592163086
63964,-42.5046501159668
63965,-42.665000915527344
63966,-42.64751434326172
63967,-42.74388122558594
63968,-42.89690399169922
63969,-43.02360916137695
63970,-43.031410217285156
63971,-43.2580451965332
63972,-43.10667419433594
63973,-43.100975036621094
63974,-42.79099655151367
63975,-42.96947479248047
63976,-42.94281005859375
63977,-42.93950271606445
63978,-43.06077194213867
63979,-43.159671783447266
63980,-43.11647415161133
63981,-43.067970275878906
63982,-43.1901969909668
63983,-42.87201690673828
63984,-42.7711181640625
63985,-42.73869323730469
63986,-42.58785629272461
63987,-42.561553955078125
63988,-42.61326217651367
63989,-42.38652420043945
63990,-42.57774353027344
63991,-42.53761291503906
63992,-42.68413543701172
63993,-42.589534759521484
63994,-42.84055709838867
63995,-42.8134880065918
63996,-43.05621337890625
63997,-43.159244537353516
63998,-43.07350158691406
63999,-43.29746627807617
64000,-43.341766357421875
64001,-43.171775817871094
64002,-43.122737884521484
64003,-43.19609451293945
64004,-43.12664031982422
64005,-42.907798767089844
64006,-42.77510452270508
64007,-42.598514556884766
64008,-42.468196868896484
64009,-42.25591278076172
64010,-42.26582336425781
64011,-42.159847259521484
64012,-42.334388732910156
64013,-42.57763671875
64014,-42.507503509521484
64015,-42.78322982788086
64016,-42.91722106933594
64017,-43.06665802001953
64018,-43.22307205200195
64019,-43.06938171386719
64020,-43.30414962768555
64021,-43.35708999633789
64022,-43.24559783935547
64023,-43.32311248779297
64024,-43.24458312988281
64025,-43.300018310546875
64026,-43.01979064941406
64027,-43.18269729614258
64028,-43.017486572265625
64029,-42.84368896484375
64030,-42.90909194946289
64031,-42.73471450805664
64032,-42.58750534057617
64033,-42.3863525390625
64034,-42.429195404052734
64035,-42.229244232177734
64036,-42.236778259277344
64037,-42.34278106689453
64038,-42.37617492675781
64039,-42.37565231323242
64040,-42.4539680480957
64041,-42.476837158203125
64042,-42.481361389160156
64043,-42.610511779785156
64044,-42.73717498779297
64045,-42.71845626831055
64046,-42.78959274291992
64047,-42.83476638793945
64048,-43.05918884277344
64049,-43.0572509765625
64050,-43.21792984008789
64051,-43.04252243041992
64052,-43.16728210449219
64053,-42.967411041259766
64054,-42.94435119628906
64055,-42.87046432495117
64056,-42.79562759399414
64057,-42.82051467895508
64058,-42.739845275878906
64059,-42.70451736450195
64060,-42.783424377441406
64061,-42.68232727050781
64062,-42.778717041015625
64063,-42.66571044921875
64064,-42.697593688964844
64065,-43.02820587158203
64066,-42.871150970458984
64067,-42.945953369140625
64068,-42.84201431274414
64069,-43.00244140625
64070,-42.858184814453125
64071,-42.90740966796875
64072,-42.99803924560547
64073,-42.98847579956055
64074,-42.96814727783203
64075,-42.84036636352539
64076,-42.908058166503906
64077,-42.8911018371582
64078,-42.84103775024414
64079,-42.74966049194336
64080,-42.72962951660156
64081,-42.630069732666016
64082,-42.5335578918457
64083,-42.65714645385742
64084,-42.46454620361328
64085,-42.6272087097168
64086,-42.62391662597656
64087,-42.72522735595703
64088,-42.833839416503906
64089,-42.947059631347656
64090,-42.87563705444336
64091,-43.06639099121094
64092,-43.05160903930664
64093,-43.179412841796875
64094,-43.182369232177734
64095,-43.37150955200195
64096,-43.21742630004883
64097,-43.10911560058594
64098,-43.0884895324707
64099,-43.08716583251953
64100,-42.67091751098633
64101,-42.61106872558594
64102,-42.5014533996582
64103,-42.47928237915039
64104,-42.51732635498047
64105,-42.49146270751953
64106,-42.55464172363281
64107,-42.496299743652344
64108,-42.48982620239258
64109,-42.484413146972656
64110,-42.52108383178711
64111,-42.585784912109375
64112,-42.6491813659668
64113,-42.759971618652344
64114,-42.734352111816406
64115,-42.83454895019531
64116,-43.05374526977539
64117,-43.09944152832031
64118,-43.10818862915039
64119,-43.18821716308594
64120,-43.140357971191406
64121,-43.374755859375
64122,-43.34495544433594
64123,-42.973541259765625
64124,-43.248924255371094
64125,-43.16399383544922
64126,-43.20427322387695
64127,-43.18113708496094
64128,-42.993099212646484
64129,-43.107662200927734
64130,-43.0421028137207
64131,-43.030357360839844
64132,-43.029476165771484
64133,-43.005794525146484
64134,-43.056396484375
64135,-43.2038459777832
64136,-43.25262451171875
64137,-43.322349548339844
64138,-43.282344818115234
64139,-43.33237838745117
64140,-43.18405532836914
64141,-43.20621109008789
64142,-43.157920837402344
64143,-43.112281799316406
64144,-43.014808654785156
64145,-42.91196060180664
64146,-42.89530563354492
64147,-42.79798126220703
64148,-42.90623092651367
64149,-42.594383239746094
64150,-42.68054962158203
64151,-42.66448211669922
64152,-42.57398223876953
64153,-42.66704559326172
64154,-42.76339340209961
64155,-42.93581008911133
64156,-42.87649917602539
64157,-42.98541259765625
64158,-43.086605072021484
64159,-43.18340301513672
64160,-43.20450973510742
64161,-43.11356735229492
64162,-43.082489013671875
64163,-42.854408264160156
64164,-42.67216110229492
64165,-42.66035461425781
64166,-42.54385757446289
64167,-42.68500518798828
64168,-42.575096130371094
64169,-42.68172836303711
64170,-42.720680236816406
64171,-42.76459503173828
64172,-42.67121124267578
64173,-42.8963737487793
64174,-42.86703109741211
64175,-43.01161193847656
64176,-43.096946716308594
64177,-43.22938919067383
64178,-43.16246032714844
64179,-43.3367919921875
64180,-43.30275344848633
64181,-43.44818115234375
64182,-43.310691833496094
64183,-43.161563873291016
64184,-43.03285217285156
64185,-42.94702911376953
64186,-42.68219757080078
64187,-42.496952056884766
64188,-42.49675369262695
64189,-42.59951400756836
64190,-42.310306549072266
64191,-42.26024627685547
64192,-42.27900314331055
64193,-42.192928314208984
64194,-42.330345153808594
64195,-42.58414077758789
64196,-42.76046371459961
64197,-42.87678909301758
64198,-43.06375503540039
64199,-43.41935729980469
64200,-43.46314239501953
64201,-43.5569953918457
64202,-43.66777038574219
64203,-43.69874572753906
64204,-43.58842849731445
64205,-43.53318405151367
64206,-43.40226745605469
64207,-43.16350555419922
64208,-43.08050537109375
64209,-43.27136993408203
64210,-42.9434814453125
64211,-42.95948791503906
64212,-42.72036361694336
64213,-42.82965850830078
64214,-42.874114990234375
64215,-42.889591217041016
64216,-42.77024459838867
64217,-42.874820709228516
64218,-43.05569076538086
64219,-43.149749755859375
64220,-43.12268829345703
64221,-43.364933013916016
64222,-43.510231018066406
64223,-43.536155700683594
64224,-43.49195098876953
64225,-43.367454528808594
64226,-43.35877990722656
64227,-43.39801788330078
64228,-43.11279296875
64229,-43.19486618041992
64230,-42.9648551940918
64231,-42.90118408203125
64232,-42.80759811401367
64233,-42.58269119262695
64234,-42.64218521118164
64235,-42.57477569580078
64236,-42.61248016357422
64237,-42.52989196777344
64238,-42.55108642578125
64239,-42.733768463134766
64240,-42.53871536254883
64241,-42.72026062011719
64242,-42.910926818847656
64243,-42.77290344238281
64244,-43.07524871826172
64245,-43.12809753417969
64246,-43.10926818847656
64247,-43.28340148925781
64248,-43.32626724243164
64249,-43.493804931640625
64250,-43.41428756713867
64251,-43.489768981933594
64252,-43.551361083984375
64253,-43.350894927978516
64254,-43.42131423950195
64255,-43.16386032104492
64256,-43.34409713745117
64257,-43.029144287109375
64258,-42.88673782348633
64259,-42.95449447631836
